,asin_id,review_id,review_title,review_description,user_rating
4254,B01MV4R07B,R2JQH4XBONBBI3,So much fun!,"  I bought this for my 3 year-old! He absolutely loves it! He has been playing for 6 hours straight! The product is super light weight, it is made out of springs and fabric and the parts are plastic, but not so small that a baby would accidently swallow ( I also have a 10 month old). It comes with two fishing rods to pull on the fish but we omitted those and chose to pull on the fish with our hands, and it made the game so much more fun because this way if you pulled the fish that triggers the shark to bite, it catches your hand and that makes it so much more fun (and no it does not hurt). This has actually been fun for the whole family! I would definitely recommend.",5.0
4255,B01MV4R07B,R366VG3SEKQV25,Fun Game,"  This is a wonderful game to play with your kids! I ordered it for my LO's birthday party, but when it arrived I had to open it and test it out. My DD loved it, and so did my LO! He isn't old enough to use the fishing pole, but he just pulls them right up, and when the shark bites it doesn't hurt him or anything like that! This game is going to be a big hit at his party! It's made well. It came with two fishing poles. The shark can be difficult to place back down, but it's really no big deal you just gotta put a little extra work into it sometimes lol! I highly recommend this product for a gift, party game, or just a family night game. It is really fun!",5.0
4256,B01MV4R07B,R1X81HNR675XFG,"Fun game, adult or older child supervisor","  Love this as a family game with the kids of all ages. We personally use our hands instead of hooks so our hands aurally get caught in the sharks mouth which makes it more fun. 4 stars because an adult or older child (over 10 who is calm) needs to be able to push the shark back down and set it in place because with smaller children they get excited and push the mouth down toon quickly and hard and the mouth will get jammed. It happened to ours once and I thought the game was ruined but I messed with it and messed with it and finally got it to working again. All in all, a good family game.",4.0
4257,B01MV4R07B,R3ECKV8PU2XTIS,It's kind of boring to me,"  Our 6 year old son wanted this game for his birthday. It's kind of boring to me, but he likes it. It doesn't require batteries which is nice. You do have to hold the base when you are fishing because the shark is so lightweight it lifts right up. It is also slow when it pops up, so we usually always catch the fish and win anyways.",4.0
4258,B01MV4R07B,R1NFVTFZQLQ0D3,Sons Favorite Game,  Hands down this is an almost three year olds DAILY game. We literally have pulled this out every day upon purchasing. NO BATTERIES NEEDED! At first I was a little concerned he could get caught in it but seems to have light pressure and he just laughs when it jumps up. We have even brought to family night-- great for all ages. LOVE that no batteries are needed.,5.0
4259,B01MV4R07B,R23OJA2XLV1WDV,So cheaply built the instructions admit it sucks.,  Very cheaply made and didnt work out of the box.  The instruction even say if it doesnt work just reset the game and play again. Come on!!! Honestly i cant see how you can cheap out on such a simple toy but they managed to.,1.0
4260,B01MV4R07B,RYG2UBYMKJUQ9,Fun game for preschooler.,"  My grandson really likes playing this game. I was afraid the shark would close it's mouth much quicker which might have been startling but it is slow enough so it doesn't make him startle or jump. Pulling the sea creatures out can be a little tricky (you need to pull straight up) or the shark's jaw will close and it can take a couple of tries to push the shark down with the jaws open so it stays, but not enough of a problem to make the game frustrating for him.",5.0
4261,B01MV4R07B,R37NTJRRB2IJIC,Fun when it works,"  This is a fairly simple game, my kids and the family have fun when it works.  Our shark only jumps about 20% of the time.  I mean after resetting the game after someone get ""bit"" you can pull all the fish and no bite. replace all the fish and try again still nothing.  I gently push it to jump and reset and sometimes we can play a game where the shark jumps.My youngest seems to enjoy feeding the shark and then fishing and doesn't care as much if it jumps - but it makes for a fairly boring game otherwise.The small fishing polls can separate easily and 1 half can then get lost - but we have been functioning with one pole just fine.",3.0
4262,B01MV4R07B,R3M73GXE1SXLHF,"Shark mouth is ""touchy""--bites easily during setup","  I bought this game to use with preschoolers in speech/language therapy, as something motivating to work with.  The Shark mechanism however is touchy and tends to spring up easily (like setting off a mouse trap) when bumped during setup or during game play.  It's a neat concept, and some of my kids enjoy using it. but for kids who are not very patient or who have poor motor control it's not very fun/functional.",3.0
4263,B01MV4R07B,R1CUPFCR3FPHDW,"Lame, doesn’t work.",  This broke the first time we played it. If my kids bumped the jaws they would snap shut (but not spring up) which is ridiculous for a toddler game. Most of the time you pull all the fish out and it still doesn’t spring up. Even putting the fish in and trying again it doesn’t work. Stick to jumping jack or pop up pirate.,1.0
4264,B01MV4R07B,R1H126WG13PEC1,Shark Bite Fun!,"  I bought this game for my son for his 6th birthday. He is a big fan of games and I just knew he would love Shark Bite. The game does not require any batteries which I LOVE. Two people can play at a time and the games go very quick. Lots of giggles and laughs are involved when my kiddos play. They are 6 and 7.5. I would recommend this game for kids of all ages, heck it’s even fun for me to play as a parent!",5.0
4265,B01MV4R07B,R13WT2ZKZ8CTYP,It’s definitely for small kids,"  Got this for the boy’s 5th birthday.  He’s just tickled to death by this game.  The anticipation and the shock when the shark does get you.  It still scares the bejesus out of mom every time it gets her too.  Just like the alligator teeth game.This is a real simple toy that’s not much of a game at all, but the reactions it brings out of people is worth it alone.",5.0
4266,B01MV4R07B,R3CCTUZUDN74OD,"A bit of a dud, but simple to play","  Pros: Easy to play and set up and doesn’t require batteries.Cons: A bit boring. After 4 rounds, the shark still wasn’t biting. We made sure all fish were set in tightly when we reset them. Also, the die comes with only two possibilities, pull one creature (5 of those) or pull 2 creatures (1 of those) so there isn’t much variety and it got boring pretty quickly.",3.0
4267,B01MV4R07B,R1D83QMC4QJRIO,Family fun without a screen!,  This game was a gift for my son. He has been really into sharks. There are no batteries required to play this game. Which is wonderful and money saving. It was a game that we played as a family and found it very funny. Our son got the biggest laugh whenever someone else would get bitten by the shark. He has played it with friends and they all have enjoyed it. I would purchase this again for a gift. Low budget battery free fun for the family. Even better fun without a screen attached!,5.0
4268,B079XXJVQW,R1U68ATGTM7BQX,Really liked it.,"  This movie was really really enjoyable. It’s been a long time since I’ve seen a movie that didn’t rely on dick jokes, marijuana references and slightly homophobic jokes to get a laugh. This movie was just plain funny. It has twists you don’t expect in a comedy film, the plot is engaging, and the characters were great.I think his is a great movie to watch when you just need a little bit of action with a good laugh.",5.0
4269,B079XXJVQW,R2CLE7O0Z2VCCT,One of the best comedies I've seen in a while,"  One of the best comedies I've seen in a while, perfect mix of comedy, dark humor, suspense, action, and 'whodunit', watch it right meow!",5.0
4270,B079XXJVQW,R11C7FT12KS8WW,Whole family 20's to 60's loved it - great characters well acted,"  Whole family 20's to 60's loved it - great characters well acted. Exceptionally well crafted humor - not raunchy, silly or slapstick. Really refreshing to see something so thoroughly entertaining.",5.0
4271,B079XXJVQW,R1YTRVHD74NGRM,"With movies like this, I never have high expectations","  If you're looking for a mindless comedy, you've come to the right place.  This film is ridiculous.  Suspend your disbelief, and have a good time.Since I was attracted to the movie by way of the trailer, the casting was actually a surprise.  Jason Bateman is in maximum mail-it-in mode, but he's great anyway.  You'll recognize many of the ancillary characters.  There's even a Michael C. Hall sighting!  Without giving too much away I can say that the real scene stealer in the movie is Jesse Plemons, better known as Todd (Meth Damon) from Breaking Bad.  Perhaps I assumed he didn't have comedy in him, but Pleamons is brilliant as ""Gary"".As predictable as parts of this movie are, there are still some surprises to be had.  Watch this movie without laughing at significant chunks... I dare you!",4.0
4272,B079XXJVQW,RM7DHLW7WHZ3L,Solid All-around Film,"  While Game Night doesn't have the dense layers of jokes-per-minute that some comedies get caught up in, what it does have is depth of tone and technique. Even without the comedy, you'd still have an interesting story with satisfying character development. Without the laughs, there are sequences that are well shot and could easily have been in an action movie. When you add in the humor, you get a unique combination of a movie that seamlessly blends comedy, action, and thriller in a way that, to me, never felt forced or out of place. There's also some very clever references to gaming without beating the viewer over the head with it. If you're on the look-out, you may notice that, scene-to-scene, the cast are playing funny, real-life versions of Guess Who, Hot Potato, and Operation (among many others). Even the camera seems to be in on it, as we often see the director use an angle very reminiscent of games like Grand Theft Auto during the car chase scenes.",5.0
4273,B079XXJVQW,R7VCLOK3G9PXF,So bad we couldn't finish it.,"  The title says it all.  I think my wife and I made it about 30 minutes into the movie and shut it off.  We didn't laugh or even crack a smile throughout those 30 minutes, but rather just shook our head as the movie was so poorly done.  Not only were the characters extremely annoying, but the scenes that play out are not even well done.I've only shut about 3 movies off in my whole life and this is one of them.  I tried to find where I could get a refund, but was not able to.  I guess I will just have to chock this one up to a poor life decision knowing that I will never get my money or 30 minutes back.",1.0
4274,B079XXJVQW,R20DHARMCD9KC8,Cool premise and the movie does not disappoint. Its fun!,"  This is a hilariously fun movie. we watched it twice within our rental timeframe.I completely recommend it.Is it always plausible? no, there are plot holes and one rather glaring one at the end. But who cares? it was a fun and funny thrill ride all the way through.The premise is brilliant and it delivers very well on the premise.Just watch it, there is no better deadpan delivery on a comedic level than Jason Bateman in this movie.",5.0
4275,B079XXJVQW,R3O8L5O0J64TNX,Do yourself a favor and rent this movie. Its ...,"  Do yourself a favor and rent this movie. Its hilarious and they do comedy how it should be done, period.",5.0
4276,B079XXJVQW,R2QMY9L30J1EPV,"Perfect family night movie, full of surprises.","  Great movie, keeps you guessing about plot thru whole movie. Watch it a second time with my wife and 29 yr old son and they both liked it and thought it was a great movie. Funny, keeps you on the edge of your seat sometimes and trying to guess what is going on. Definitely recommend this to anyone over 15 yr old maybe.",5.0
4277,B079XXJVQW,RAH24SGUMB7NA,Almost There,"  I like Jason Bateman. I think he's one of the funniest guys in movies. Only drawback to this one... it's full of f-bombs and unnecessary cussing. Harder to be funny when you don't resort to that and Bateman is talented enough to have pulled it off. Just sayin'. In mixed company, think twice.",4.0
4278,B079XXJVQW,RGDX2QFGAWUBE,"Finally a comedy that doesn't rely on raunchy,just clever storyline","  This is one of those movies that becomes a complete surprise at how much we enjoyed it. Very fast moving but doesn't take away from you caring about the characters and a lot of laugh out loud moments. Not raunchy humor, just very clever and very refreshing to see a well-rounded comedy. Cast was superb.",5.0
4279,B079XXJVQW,R33OJUSQP5JBRE,Five Stars,  Loved it!!,5.0
4280,B079XXJVQW,R1U3JQ4OCR70TV,Game Night out-of-line,"  05-02-2020 It could've been a good movie. REFERRING to our President and U.S. Military as racist is beyond disgusting. NOW before whoever you are starts ragging on me, IT DOES NOT MATTER WHO OUR PRESIDENT IS, degrading comments about the president, movie or not, are uncalled for & a disgrace. NOT A SPOILER! Late in the film, Game Night 2018: MAX: Hey, I wanna have a baby… ANNIE: It’s taken you this long to see that?... MAX: Yes. We gotta teach it Mandarin right away. ANNIE: ‘Cause China's the future. MAX: It sure is. ANNIE: Yeah... WOW! I shouldn't have been surprised... That's Hollywood! Such a shame.",2.0
4281,B079XXJVQW,R21UX3J5JHQW82,"Vulgar, profane and unfunny","  If you like profanity, and lots of it, then this movie is for you.  Too bad a potentially good story line is lost on the desperate attempts of comedic film making resorting to F-word laden scripts.  And the vulgarity is over-the-top repulsive.  My wife and I watched it for some laughs but we were just disgusted.  Felt like we needed to shower after watching this one . . . filthy.",1.0
4282,B079XXJVQW,RK5NB1WS9I4R6,BEST. MOVIE. EVER. PERIOD.,"  Being a gamer, I’m OBSESSED with Game Night. Max and Annie’s witty and loving nerdy relationship, Gary’s odd demeanor, Brooks’s cocky attitude, Sarah’s partnership with Ryan’s goofy, air headed yet intelligent self, Kevin’s comedically-charged curiosity with Michelle’s mystery celebrity hookup, and everything in between! Whenever anyone asks for my recommendation for a comedy, I direct them to this movie and they always come back to me telling me how funny it was and how they full on bought it! I can’t recommend this gem enough!!!",5.0
4283,B079XXJVQW,R64PTO6MUD0HW,Absolutely LOVE this movie! Laugh out Loud Funny!,"  If you want to laugh, then rent or purchase this movie.If you don't like to laugh.... move on.Ended up renting this movie for a movie night we hosted.We all enjoy a good game night and this was a lot of fun!It is absolutely hilarious. Seriously.I haven't laughed that much at a movie for a long time... hopefully you do too!If you don't laugh... then there's something wrong with you...... Ok, maybe your fine.... but you seriously need to loosen up!Rent it or Buy it.Either way its a win!",5.0
4284,B079XXJVQW,RRCV5NDTAXYY,The movie is great,"  I think this is a wonderful, underrated film. However, the DVD is pretty awful. I guess it's common now that DVDs are $5 items, but the case this movie comes in has ""cut outs"" where the disc rests. In other words, it's not a solid piece of plastic - there are holes cut out of the case to save money on plastic. That's fine, but not when the products gets smashed in transit. I got one disc and 35 various pieces of DVD case in my Amazon envelope. I had a spare, so no big deal, but still.. thanks, guys!",3.0
4285,B079XXJVQW,R337EBAH26TQ1N,Nonstop fun!,"  My wife and I loved this movie.  We are big board game fans, so the whole premise was entertaining in that regard, but also the cinematography had a lot of fun with the concept, presenting the world as a game board, or making the actors look like a game piece when entering a new scene.  The cinematography in general was far beyond what I've come to expect from modern comedies, so combine that with a fun plot, solid performances from the cast, and you've got a great time!",5.0
4286,B079XXJVQW,R2LDRD2I1BUA3K,"A little silly, but fun script.","  I liked the first half of “Game Night” a lot. I laughed more frequently in the first half hour. Than I normally do, watching entire films, or whole seasons of various TV comedy series. However, when the “real action” started in the later parts of the movie. I began to get tired of the bubble brained, ineptness of the central couple. Watching Bateman and McAdams, do their “Oh wow” and “that really hurts” thing. Was more like watching two people high on mild drugs. The script for the most part was fun, and the supporting cast of actors did a professional job. I rarely watch comedy films or TV series, but I’m not sorry that I watched this movie.",3.0
4287,B079XXJVQW,R287P3D58CL0WW,Definitely not a family or clean movie,"  Saw the reviews and thought it would be good. Plenty of cursing and sexual references. Very disappointed, turned it off. Lots of nasty...watched about 10 minutes.",1.0
4288,B079XXJVQW,REC1CVK9D9VJF,REALLY GOOD FUN,"  However, unbelievable at times, I enjoyed this joy-ride through middle class marital life.Clever dialog throughout, delivered with refreshing & adorable zest by the principals as well as supporting cast, make this extremely watchable not to mention worth the price of admission.I rarely can say that, so you may be pleasantly surprised too.Not sure why it never got much play, but who cares?",5.0
4289,B079XXJVQW,R35A0X35GTR2MT,LOVE,"  OMG....love me some Jason Bateman ! And I'm not gonna ruin it for those of you who haven't seen it yet but I about lost it when I saw who popped out of the screen towards the end of the movie . Was NOT expecting that ! My other favorite actor ! Just put your brain on , wait for a stormy night and watch the darn movie !",5.0
4290,B079XXJVQW,R2Y63H7QRJ2F5K,Was not expecting that lol,  a bit of fun with some great acting that never ends in this omg i can't believe he just did that kind of comedy great twist that keeps you in suspense started out ?s weather it was just another comedy with bickering spouses then came the action while the bickering keeps on as everyone in the room thinks the kidnaping happening in the next room is part of the game they're all playing. spoiler alert Almost all it is a game within a game but one way or another it's all too real.,5.0
4291,B079XXJVQW,R2KN5GH0WRJZX,Even with the formulaic twists this was surprisingly funny,"  This was surprisingly funny! When I saw the trailers I did no want to see this at all. If it was not for my cousins telling me about it over and over, I would have skipped this. It was funny, with albeit predictable twists, but the slapstick comedy and dialogue was pretty funny. It made for an entertainable evening in.",4.0
4292,B079XXJVQW,RIR4FWY6WMICW,Funny movie.,"  I love those two together.  Jason B and Rachel M.  are two of our favorites.Language is a bit strong, but mostly fit. Don't watch around kids.But VERY funny, one of the more entertaining movies I've seen in a while.Very good cast around those two as well.",5.0
4293,B079XXJVQW,R2N2WEEGEVCMXO,Game Night movie for a Win,  I honestly took a chance when decided to watch the movie Game Night though am pleased to say am thrilled i decided to watch such an EXCELLENT movie.  The movie had a awesome cast of Actors who played great characters.  Game Night tells a entertaining story with various twists & turns throughout the film which kept me curious about whats going to happen next.,5.0
4294,B079XXJVQW,R27G2K906JZDAS,could of been a good family movie,"  this could have been a great family movie if there weren't so much cursing.  Then there is the part where a guy gets sucked through a jet engine.  Really??? Not even possible and then the woman just reacts by saying, ""oh he died..."" come on.  you have got to be kidding.",2.0
4295,B079XXJVQW,R3I7LN8JNQVQOK,AWFUL,"  My husband and I just TRIED to watch this movie, based on reviews which were so positive. We both thought it was the dumbest, unfunny movie we’ve seen in a long time! One reviewer said it was a great family movie, and didn’t rely on raunchy humor???We must have watched a different movie!",1.0
4296,B079XXJVQW,R3VBB6WHQHKEE8,Poor execution,"  Somewhat entertaining,ending was decent.but I can't stand it wen there's a plotline of a characters life being in danger and they just make all the decisions no normal person would make.like stepping over a loaded gun and running out of a back door as ur being chased by armed men trying to kill u.or shooting a man in the shoulder and turning ur back to him so he can shoot u in the head like an intelligent person that is trying to get the job done.or tieing a man up w a bungie cord instead of killing him.its all just frustrating to watch bcs of the suspense and it happens so much in this film that u just stop caring and u tell urself, it's watever.they deserve to die.",2.0
4297,B079XXJVQW,R3RE70L1H1QXQX,Hilarious!,"  I didn't hear a lot about this movie when it came out but I was searching for something to watch one evening and chose this.  Oh, my word, it was so funny!  I called my son over to watch it with me and it was funny the 2nd time around too.  Great movie!",5.0
4328,B001SN8GF4,R6KDGJ7PZSSOP,"You want bonding and laughter, this is it!!! Great family and party game!","  You want bonding and laughter, this is it!!! Great family and party game! Everyone had tears running down their faces from laughing. We've got a cabinet full of games, but between this and Catan, we're set for the holidays after dinner.I added pictures below to show how cornflakes transformed into Bob Marley, raggae ghost. ;)",5.0
4329,B001SN8GF4,R176RVXI1Z5B28,"Fun, just consider buying more markers ahead of time","  This game is a lot of fun, it's a great party game that helps people get acquainted or you can tease your long time friends with. It's fun for 2, maybe 3 rounds a night but realistically that's a decent amount of time if you're not comparing yourself to the serious board game people. I first played it a year and a half ago and someone had said that it's a ""great game but you could easily make it yourself"" I brushed this off because it's true of a lot of board games, where the maker of the game  shoe horns in unnecessary items like a timer, board or buzzer to make it a more complete package (even though these things have no effect on the fun of the game or could easily be replaced with an app) Anyways I brushed this off, I didn't want to take the time to make my own white board rolladex and recreating the experience with spiral notebooks, pens and a word generating app would feel too cheap. My problem is that out of the box two markers didn't work, and sharing markers really slows down the game, I felt throwing in an extra couple markers to make up for drunken misplacing or them being DOA would have made up for the $30 price point. Again this game is fun, it's low stakes, quick game that's a great icebreaker. I highly recommend picking this up, just consider buying extra dry-erase markers (maybe with finer points)",4.0
4330,B001SN8GF4,R36DCPOI5LPKEP,Didn't Enjoy This Game,"  We love playing games at our house and enjoy a pretty wide variety of game types. I saw this game and bought it based on the good reviews. I had expected it to be similar to ""Win, Lose, or Draw,"" a game I used to enjoy playing in the past. Unfortunately, this game was not nearly as fun, and really more of a dud for us and our guests. It doesn't initiate any communication/interaction between players, except at the very end when each person goes through and explains their boards. No one really seemed to enjoy it and passing the boards around got old quickly. The game can also get back-logged easily, while some players wait for others to finish drawing. We didn't like any of the proposed scoring methods, so we opted not to keep score. All and all, the game is okay, but needs something to make it more engaging and fun to play. I'd recommend watching a YouTube video of gameplay before deciding whether or not it's something you'd enjoy.",1.0
4331,B001SN8GF4,R3A37I4OILETYW,"Huge, Huge hit with my family, LOVE this game!","  I bought this game for Christmas and it was a huge hit! No fighting! No winners or losers, just rip roaring fun! The more players, the more fun! Our group was made up of 7-8 people ranging from ages 10 - 80 and even the teenagers liked it! The more sarcastic or snarky their guesses, the more fun for everyone!  We are not a raucous group, but at times we were crying we were laughing so hard from silly pictures and guesses in this game. If you have a competitive family and often have individuals leave or quit because someone is ""cheating"" or thinks it's ""not fair"" then this is the game for you! Because each turn builds off the person to your right, there is no pressure, no competition, and no down side. The worse you can draw, the better it gets! Play a round or two if you don't have much time, or go round and round for hours!! The only complaint I would make is that the 10 year old didn't always understand the word she got, but even so, she could pick another card. My niece brought it to her friends house to play and the fun continued on and on....",5.0
4332,B001SN8GF4,R1T6Q6AVNID9P2,Fun for the whole family.,"  I purchased this after playing it with several co-workers. It's honestly a great game that works well with a wide variety of people. The instructions are fairly easy and the fun is looking to see how people interpret your original drawing. It's best played with a large group of people, as the more drawings and interpretations you have, the wilder and crazier the guesses can get. You can play it with less, although it can sometimes be hard to keep up depending on the crowd (and amount of drinks). It's also easy to get people excited in the game - I played this while on vacation with my boyfriend's family. I only had about six people playing the first night, but we had so much fun that people came over to watch and during the second night we had eight. We had a child playing with us that was about seven years old and although we had to help him with spelling, he absolutely loved playing because it's something he can play with adults that isn't an out and out kid's game.My only quibble with the game has to be with its point system - it seems to be fairly complicated, enough so that I've never bothered to use it nor have others that I've played with. It's much more fun to just pass around the books and compare everything once it's done. The pads and pens are OK - one of my pens was dry when I received it, but that's kind of par for the course with anything that comes with markers and has the potential to sit around for months in a warehouse. You can use most dry erase markers with this, so it's easy to replace.",5.0
4333,B001SN8GF4,R2I04CRN9YQBDP,A must-have for your party game collection,"  This is one of those games that I frankly couldn't understand what the big deal was the first time I was set to play it.  I have played many party games over the course of many years and I'm generally not a fan of the ""drawing"" games, so I was prepared to just grin and bear it.By the time I was done with my first game, I was crying from laughing so hard.  This is a great ""we're laughing with you"" experience.  Sure, winning is great, but honestly, everybody is a winner in this game because it's just so darn entertaining.  This is a wonderful game for getting people to let their guard down a bit, and if you have kids that are focused on whether or not they are winning or losing, this is a game that will help them see you can just have fun.  And yes, kids love this game. It is as kid-friendly as the group of players is.I can describe this as the old children's game ""Telephone"", with a drawing twist.  But that is a serious undersell.  It doesn't sound like it would be that entertaining, but trust me it is!This is sold in 6, 8 and 12 player editions.  I would suggest that you decide which one to get the same way you buy a tent.  Get it a little bigger than you think you need it.  Once it becomes known in your playing circle, you will have no problem getting everyone to play.",5.0
4334,B001SN8GF4,R1GQRIEHKTVIF7,So much fun!!!,  This game is so much fun! It's a combination of the old telephone game and pictionary. Each player has a dry erase marker and pad and every round a word or phrase is picked from a card drawn. You then sketch the word/phrase and pass the pad to the next player. They in turn guess what is drawn. After guessing the pad is passed again and the next player has to draw what was guessed. This continues until the pad arrives back at the original owner. At that point you go through the sequence from the beginning to the end. It is amazing how the word/phrase changes as it makes it's rounds. Wonderful belly laughs for all. This is a great family game and can be played by all age groups.,5.0
4335,B001SN8GF4,R2XUP7E2DNGJ2I,Fantastic game for adults and kids...,"  We just love this game.  Played it first with adults at a party.  Had a ball.  Thought my grandkids would like it.  They are getting older and it is hard to get them to play board games anymore.  We had three of them over for a sleepover, ages 15, 12, and 8.  They loved the game and we played it for quite a large part of the evening.  They got up the next morning and asked to play it again.  Had some wonderful family time, which gets more difficult the older they get. They are coming for Thanksgiving with their parents and want to play again with them.  Yay!",5.0
4336,B001SN8GF4,R1JBX0MT918K8Z,Awesome family and friends game!!!,"  My family was introduced to this game through a friend, with whom we played this game. We enjoyed it so much that we got one for ourselves. The game is a combination is a combo of pictionary and telephone. It is very easy to play and it brings a lot of laughter, joy, shock and makes the bonding time/family time great. I did not see my dad laughing as hard as he did while playing this game in a very long time! I will definitely recommend buying this game because it lightens up the environment and provides a quality laughter time with your friends and family. Also, for any small team event, I would consider adding this game as an ice breaking game.The game comes with all the necessary items that you need to play the game with, and even if you run out of any of of the items, you can purchase it easily from a departmental store, such as markers, sand timer, dice, etc.I use a marker cleaner instead of the cleaning cloth provided for keeping the dry-erase surface clean and in-tact. I plan on using the cards from other games such as taboo to incorporate variety in words, once we play this game plenty of times to be able to guess the card words. Also, I noticed that they have a ""after the dark"" edition as well, which should be fun too!! Have lots of fun playing this game!!",5.0
4337,B001SN8GF4,R1ZVW7TEMJR4RM,One of the most fun games I've ever played despite some quality issues,"  This will leave you in tears of laughter. It's the best game to come along in I don't know how long. Play is simple, and no matter how good or poor an artist players are, if they can scribble on paper, practically anyone in your group can get involved regardless of age. It is appropriate for all ages in that it is clean, but the very youngest children will probably not often  understand the word or phrase they will have to draw if you're thinking of including them. I think children as young as 8 are able to play without it being too challenging; if they get a word they don't understand, tell them to choose one of the words the know. There are some issues with the low quality dry erase markers and the tiny microfiber cloths each person receives to wipe their book clean. If you leave the cap off too long, say during one complete round of play, the marker tip dries up a bit and won't draw. I made the mistake of putting the cap on and giving it a couple of shakes only to have virtually all the ink become deposited in the cap, making a terrible black, inky mess that resulted in throwing out the pen. You'd think they could include higher quality marking pens for what the game costs. Go ahead and purchase some decent quality dry erase markers to keep with your game and throw the original ones out. Don't bother using the tiny cleaning cloths. They will quickly become covered in dried marker residue and not be very effective. Have a box of plain tissue on hand instead. Make sure all the pages in each booklet are erased before putting the game away or the marks will be very difficult to remove and leave behind a faint stain. We only use the timer if there is anyone being a meticulous artist and repeatedly holding up game play. If all the contents of the box were better quality, I would have rated it better for value, but as it stands, the game only gets its material value from the cards and booklets. I still highly recommend this game, though, because it is hilariously fun to play!",5.0
4338,B001SN8GF4,R137J30MDMJ9B2,Just what modern time need....pure simple creative fun.,  Simple game to learn and play. Great family friendly game for 4 40 somethings and 2 teens for game nights.  Took a gamble for this for our Christmas gift as an investment with the friends and was not disappointed.  a clue like sportscar that ends up as UFO watching  or spermwhale that ends up as..... well the old story about  a whale named Moby can cause some serious hysterical moments with plenty of tears from laughter.I always thought the old game it was based off of was stupid but knew no one in our families could draw so it would be a fun twist.  would recommend to others.,5.0
4339,B001SN8GF4,R3C90HT2G7N6A4,An Awesome Twist on the Telephone Game,"  Telestrations is so much fun - the bigger the group the better. This game works best when you have 8 or close to 8 players, just because of how the rotation is set up. The game consists of 8 dry-erase drawing tablets and markers, and a set of double-sided playing cards. Each player chooses a card so that they know what word or phrase they are starting with. You draw the item, then pass your tablet to the next person. They guess what you drew, then pass it on. They draw the guess, then pass it on. And so forth until it gets back to you, and you can see how far from your original word that the guesses traveled. This isn't set up as a competition game, but rather a cooperative game. So there isn't a winner, but it is an absolute blast to play. We played with ages ranging from 8 years old to 72, and everyone loved it. It's a nice break from fierce competition on game night, and a fun way to spend time with family.",5.0
4340,B001SN8GF4,R3OSL1MUPL4473,"Best party game I've played yet, but the markers tend to die fast so make sure you have extras on hand.","  One of the best party games out there, especially if you have a ""darker"" or more adult mindset, though that's not at all necessary to find the laughs and fun in this game. The only complaint is that the markers wear out somewhat fast and are a bit too thick, creating sloppy artwork and making any sort of small detail-work overly difficult, which is unnecessary in a timed situation, which is how this game is played anyway. I keep having to buy dry erase markers from the 99Cents Store to replace the ones in this box.",4.0
4341,B001SN8GF4,R2SVLU93T530XI,Fun for the whole family (including teens and young adults),"  We learned about this game from cousins - huge game nights with a range of kids through 20-somethings. Everyone is laughing. For some, puzzling out it more fun than the drawing, but it's great to see all the varieties of thought. We got this and immediately played it out of the box - two families - adults and teens. Everyone gets a card and according to a die roll you get an assigned word or term. Depending on the number of players you either illustrate that term, or pass it one. You continue passing the booklets around only looking at the last drawing or guess at the term before you take a guess or draw from the previous guessed term. This is the game ""telephone"" but done in drawings and guesses at the drawings. Once your little book makes it around back to you, each person shares what happened with their word. It's exciting when the group stays close to the term, like ""playground"" and funny when it goes way off track...""bat cave"" to Halloween.",5.0
4342,B001SN8GF4,RBWTMGQEEGYO5,Most Popular Game at our Family Parties,"  Tons of fun. This game is easy to learn and produces endless laughs. It can be played with formal scoring, or just draw pics and have fun. That's what we did. Everyone loved it.You're given a word. Draw a picture to describe the word. Pass the tablet to the next person. They have to guess the word based only on what was drawn. They write that word and pass it to the next person who has to draw that word, and so on. By the time it goes around the table, you'll be on the floor laughing at how far off the guesses and pictures have become and seeing where things went horribly wrong. Easy and fun. Booklet pages are whiteboard coated for use over and over. Comes with markers. I'd recommend cleaning with whiteboard cleaner before they go back in the box so they don't stain.",5.0
4343,B001SN8GF4,R2RNTEED62X4RT,A real crowd pleaser,"  If  Pictionary had a baby with the telephone game, you get Telestrations. No drawing skills necessary. Using dry erase markers  levels the playing field for both artists and non-artists alike. The box says for age 12 and up, but if you can read you can definitely play this game. My 7 and 10yr olds love playing this game.You will definitely want to use the wipe cloths provided to clean the books every time, otherwise the piles from your fingers will ruin the markers. We learned that one the hard way. And if you forget to wipe out the whole book baby wipes work just fine, just make sure the pages are dry before writing on them.This is, now, one of my family’s favorite games. It makes us laugh so hard that our belly hurts afterwards.",5.0
4344,B001SN8GF4,R3VUJF9XGN2L4A,A Game to make you pee yourself laughing!,  This is one of our friends and family’s favorite games. No one really cares who wins because it’s really just laughing so hard you cry! I didn’t think we’ve ever played this game without crying laughing. It’s definitely better if you have a lot of people playing so we bought the extra game pads but funny with even 6 people. It’s like playing a drawing version of telephone if you played telephone with someone who barely knew who to speak English! When people here a drawing game they get scared and I always tell them the game is so much more fun if you can’t draw!,5.0
