,asin_id,review_id,review_title,review_description,rating
1751,B07QQHTD4Q,R2PH54ZBDJF6R7,"
Just OK....I guess...
","

  Not easy to learn by the directions.After watching a video figured it out,But it's rather... Lame.Looking for a one player board game, I'd steer clear of this one.Decent enough miniatures, good detail, hefty board, standard cards.But gameplay is lacking.With a few changes it might be a decent enough time, and I haven't played with any other people. Perhaps with more than one it would be ok.But rather doubtful IMHO.I'll give it a ""just ok"" as far as board games go.

",2.0 out of 5 stars
1752,B07QQHTD4Q,R2FTSI800XW1AB,"
What a HORRIFIC evening
","

  This game is great. It brings up the nostalgia of all the original horrors from Universal studios and lets you play out scenarios in this game.  The game is very easy to learn and lots of fun. You will get many scenarios and be able to live out hunting Vampires or the mummy. I would say kids can play this game as it's not too bloody or anything. It's a good way to introduce kids to horror, but in a fun way that doesn't make them stay up all night.

",5.0 out of 5 stars
1753,B07QQHTD4Q,R1MYM6AJKRZWGA,"
(Edited) Love this game. Thought of a new difficulty setting while playing
","

  I love Horrified and I’ve been playing it for awhile trying different monsters and heroes. At the moment I have only played alone so I haven’t had a chance to play with friends. Still it is fun and challenging game that I highly recommend.First I must say that Horrified is, in many respects, very similar to another popular co-op game Pandemic. In Pandemic you try to cure diseases whereas in Horrified you are trying to defeat the classic Universal Studios Monsters. What makes it different from Pandemic is that each monster must be defeated in a different way, but all of them requires turning in color items. For example to defeat Dracula you need to destroy 4 coffins (each 1 at a different location) with red items and then use yellow items to defeat Dracula. The game also introduces villagers that you must protect or ,if killed by a monster, the village Terror track rises bringing you closer to losing the game. In my personal opinion, I do like Horrified a little bit more than Pandemic for a couple reasons:1. Each monsters unique way of defeating them2. The theme itself.3. It offers solo play. I don’t have many friends to play with and I have trouble getting friends to play this game, so I’m happy the game offers a solo mode with few changes that doesn’t severely hurt gameplay experience. Plus it feels awesome to defeat the monsters and  save villagers on your own.There aren’t any problems I can think of with the game except maybe the villagers. I really like the villagers in the game, but the issue can be that when they are played they always spawned at the same location. Often locations fit from which they spawn, but the more you play the more you remember the locations they spawn in. Thus you can prepare when they are played. Great for players but doesn’t offer much variety. Only suggestion I can think of to remedy this is dice (any kind) that equals the number of locations on the board each being assigned a number. That way the villagers can spawn in different locations.While playing the game, I have thought of another difficulty setting you can play which I call “Van Helsing.” The maximum difficulty is 4 monsters but instead add a 5th, 6th, or all 7 of the monsters. Game plays normally with these differences:1.Do 2 rounds with the monster deck2. If any villagers die in the 1st round and are drawn again in the 2nd round, do not play them on the board. Instead place 2 items instead of the normal 3 from villager events.3. For 2-5 players: start with 4 (maybe 5) items in your inventory so players don’t get killed easily by one or more monsters at the start of the game. Solo: start with no items.I did actually do this solo with all monsters and manage to win. Not sure how great this would be for 2-5 players but it might work. Give this a try if you like. Otherwise, Horrified is great to have if you like co-op, Pandemic, and horror like games and would be great to play during the Halloween season.

",5.0 out of 5 stars
1754,B07QQHTD4Q,R24ZXG6X6JMOV1,"
Fun for the fans and little Dino lovers!
","

  This game is rated 10+ It is slightly complicated until you get the rules down. However after a session or two I had my 8 year old understanding the game and LOVING it. He loves playing as the dinosaurs. It has a lot of small interchangeable pieces that allow for difference game play boards, but can be easily lost if not careful so definitely NOT for little children.However the game is amazing fun for the JP original movie enthusiast. It doesn’t get boring after a dozen plays either!!

",5.0 out of 5 stars
1755,B07QQHTD4Q,R1CQ7RIG0DTP4E,"
Challenging and collaborative game
","

  This is a fun game that I enjoy for the collaborative aspect. To play alongside my friends to defeat the bad guys is a lot of fun. My only recommendation is for there to be an add-on pack with additional bad guys. I do have a question regarding traveling with villagers- if you’re a hero that can transport yourself via your special ability- does that allow you to bring villagers with you? Also, if a monster card or ! requires a hero to move spaces or go to the same space as a monster, if they were transporting villagers, do those villagers move with the hero or not? I wish the instruction manual answered those questions. Otherwise, it’s a fun and challenging game. I do appreciate the ability to play it as a solo player.

",5.0 out of 5 stars
1756,B07QQHTD4Q,R1ME8LRP95HFWO,"
Absolutely brilliant, highly replayable game
","

  Horrified is my favorite board game that I've played in years. Partly because I'm a movie nerd and very fond of the Universal monsters, and partly because it's just a lot of fun. The huge number of combinations of monsters and characters makes every play-through slightly different (and some of them are haaaaard—try the Invisible Man and the Creature from the Black Lagoon in the same game with a third monster… you just burn through items).So. Much. Fun.

",5.0 out of 5 stars
1757,B07QQHTD4Q,R28NY3RDNNKLTT,"
A New Favored Game
","

  Bought this to play with the family on Halloween and it was a big hit.Replayability is huge, there are some randomizing elements and you can pick various combinations of monsters and heroes that lead to very different games.The craftsmanship is extraordinary as well, you can feel the quality in every component you handle.Overall just an amazing game, I play a lot of board games and this is becoming a favorite. I like that it is co-operative but at the same time, you can stab a sibling in the back. Huge plus for me.

",5.0 out of 5 stars
1758,B07QQHTD4Q,R1HZFQCXLVPLN3,"
Great game, especially for horror buffs.
","

  I have played this game three times with three different groups.  The first was 2 player on the intro level which we won, and two four player games on harder levels, one we almost won and one we did okay at.  All three groups enjoyed it.The gameplay is fairly easy, and once everyone has a turn or two it all makes sense, even for non-gamers.  It is fairly thematic which helps understanding rules.  I like that each monster has its own weakness and strength, and can change gameplay.  There is a bit of randomness, but not too much.I have other friends who I think will enjoy playing, can't wait to try again!

",5.0 out of 5 stars
1759,B07QQHTD4Q,R2IAOIAAFD07HQ,"
Entry level 1 vs all hidden move game
","

  Not the best 1 vs all hidden move game for sure, compared to fury of Dracula, letters from whitechapel, or Spector ops. I can see it’s meant to be family friendly game, or people who love the shark movie, not for hardcore gamers. Theme wise, it really follows the movie plot and characters, arts are great as well. Basic rules are simple not much strategic, but with quite some fiddly small tiny rules that are easy to miss. Components quality is just ok, I think they can definitely use thicker cardboard. But for $12, it’s still worth trying and see if you like it. But I wouldn’t buy if it’s more than $20

",4.0 out of 5 stars
1760,B07QQHTD4Q,R33E6AAVPE7JRX,"
Not a well thought out game
","

  My son wanted this game so we got it for Christmas. It took over 3 hours to read through all the directions, learn the strategies and objectives, learn the plays, and then execute the game. After playing it with my son I can tell you this game is a yawn fest. There's too many things to do that you get bored, and then you have to flip the board over at some point and set up the 2nd part of the game in order for it to end. Honestly, my son likes it because he's a kid pretending to be a shark. As an adult, this is just not captivating. Whoever designed this game didn't make it simple enough to enjoy.

",2.0 out of 5 stars
1761,B07QQHTD4Q,RD2PCGNEZXFO7,"
Challenging game with a great range of difficulty levels and high re-play value
","

  This game requires strategy and cooperation.  And it is FUN!  The difficulty level is scalable by adding additional monsters to the board.  The random nature of the monster mix, hero mix and attack dice rolls gives the game high re-play value.  Love the Universal classic horror tie-in.  Note, however, that the several pages of rules are pretty much required reading.  Would love to see Phantom, Hunchback and Hyde added to the monster ranks as an expansion pack.  If going outside Universal ouvre, would also love to see a Dr. Phibes monster.  My 13yo and I love it.  GREAT GAME!!

",5.0 out of 5 stars
1762,B07QQHTD4Q,R16D8XHJCFLPZ4,"
A Lot of Fun to Play
","

  I played this game at a friend's house, and had so much fun playing it, I bought it for myself.  My friends and I play it every time we have game night.  It's not difficult to learn how to play.  It has difficultly levels depending on how hard you want the game to be.  You have to have a minimum of 2 monsters, but can have up to four monsters if you want it at the hardest level.  You can also play the game solo or up to five people total.  The players play the game together as a group to beat the monster together.  If you like strategy games, I recommend this game.

",5.0 out of 5 stars
1763,B07QQHTD4Q,R1J95PDQN400UM,"
Fantatastic game, but manufacturer issues
","

  The game is great, but the box was trashed. No damage was on the shipping box. So this is a problem with either warehouse damage or initial shipping from the manufacturer....who is still sealing games with tape circles and not shrink wrap, which damages the box(same as all the villainous games)

",4.0 out of 5 stars
1764,B07QQHTD4Q,R2XZS704XT1P9S,"
Fun game, very complicated
","

  We had a lot of fun once we figured out how to play. (Not sure if we are still playing totally correctly, but we tried). Pretty complicated with tons of crazy directions, but fun. My son (8) LOVES Jurassic Park so he kept at it, till we figured it out, however, if he wasn't so into Jurassic Park, we would have given up and returned it.

",4.0 out of 5 stars
1765,B07QQHTD4Q,R3C1X2GK1DI0S6,"
A Nice Co-Op Game
","

  I got this game for my daughter for Christmas. She was raised to appreciate and enjoy those great old Universal Studios classic monster movies. She and her friends enjoy this game very much. The difficulty level changes depending on the monsters you try to defeat, the number of them in the game and the number of people playing. As some reviewers have mentioned the cards aren't the greatest quality. So my daughter bought card sleeves. No big deal. All in all a fun game that has good replay value.

",5.0 out of 5 stars
1766,B07QQHTD4Q,ROR3GYVD5OIXV,"
good game
","

  super fun , love how it comes in 2 acts makes me feel like playing 2 games in 1

",4.0 out of 5 stars
1767,B07QQHTD4Q,R1EX4KC5N6NJX1,"
We're going to need a bigger boat...
","

  Had some reservations after seeing other reviews but as other reviews mentioned after the learning curve it's actually pretty fun. Definitely enjoyable with 4 players but 2 can play just as easily. Not much for these types of games but it's a pretty neat concept and the aesthetics are pleasing. Any Jaws fan would welcome this to a collection based on the game box alone. Would recommend for a new take on family game night.

",5.0 out of 5 stars
1768,B07QQHTD4Q,R2R77HVP4T6WMK,"
LOVE THIS GAME!!!!
","

  Fantastic game!!! As a huge fan of the classic Universal Monsters, I adored this game. The artwork is incredible, the villagers and monsters from the movies bring back nostalgic memories, and it’s super easy to learn. The single player mode is what I play the most of. Even still, it’s an absolute blast. The Archaeologist is always my go-to character when playing, certainly helps when it comes to fighting off 3+ monsters. The game does seem to get a little harder by not only adding more monsters, but more people as well since there are more rounds to go around until your next move. It also means less items to go around, but don’t mistake this as griping. That just requires more strategizing and teamwork to save the village! If you love co-op strategy horror games with great gameplay and superb artwork, please pick this up. You won’t regret it.

",5.0 out of 5 stars
1769,B07QQHTD4Q,R1UTKA18ODXJNC,"
A great new cooperative game with a fun theme!
","

  Horrified is a great cooperative game!! Players are working together to defeat monsters from the old Universal movies, while also keeping the villagers in the town safe. The great part is the that there are 7 different monsters and each monster has completely different features, powers, and ways to defeat them. Depending on the difficulty you want, you can use any combination of 2-4 monsters per game, making it really high in replayability as the game is constantly changing by using different monsters. The game is pretty easy to pick up and learn out of the box. Turns are straightforward and the monsters all have a clear instruction mat to help you understand their powers and ways to defeat them. We played in just under an hour on our first time through and did manage to win on the recommended starter monster combination. But it took us 2/3 the way through the allotted turns to win, so we’ll definitely have to get better as we start to move up to harder monster combinations. I think this one will definitely be a hit that  we’ll reach for over and over!

",5.0 out of 5 stars
1770,B07QQHTD4Q,R3GLLDDI3EQ4R2,"
You don't need to love Universal monsters to love this game
","

  I've never seen the movies this game is based on, but that hasn't stopped Horrified from becoming one of my top 5 favorite board games.This is a co-operative game where you move around the board collecting items that help you defeat a Universal monster.  Each of the six monsters has a different win condition.  Smash Draculas coffins, find a cure for the Wolfman, solve the Mummys curse, collect evidence of the Invisible Mans crimes, search the Black Lagoon for the Creatures hideout, and teach Frankenstein and the Bride how to love.  You mix and match 2 or 3 of these monsters each game.  Villagers that are characters from the movies will randomly pop up and give an opportunity for reward cards.  This, along with different player characters that have special abilities, provides a lot of variety.My only complaint is that there isn't even more of this game.  I would buy extra monsters for this game in a second.

",5.0 out of 5 stars
1771,B07QQHTD4Q,R3TRMD3G6BPW0K,"
2 games in one!
","

  Wonderful thematic game. Like the pacing of turns. It can feel very tense and weighted toward the shark as you are playing, but rest assured the good guys often win out in the end. Love the 2 act aspect of this game, like 2 games in one.

",5.0 out of 5 stars
1772,B00134MJWE,R31HF61HC69V4L,"
Game itself is fine, comes with all the pieces and the board ...
","

  Game itself is fine, comes with all the pieces and the board looks nice, seems to be as good a quality as any other game we have purchased. Shipping was quick. My problem is with the description -"" High-quality wooden pawns, dice and dice cups for every player Contents: Deluxe game board 16 Wooden pawns 8 Dice 4 Dice cups Illustrated instructions""Notice the ""wooden pawns"" listed twice in the product description...They are NOT wood, they are plastic. We specifically purchased this set because we were looking for the wood pawns. Not the case in this instance. So we are sending it back to try again. If this isn't something you really cared about, then this set is nice otherwise and I would recommend it. But I think the seller needs to update their product description.

",3.0 out of 5 stars
1773,B00134MJWE,R2GFUHRONTXNV1,"
Good classic game of strategy
","

  Great game, much like the old game of Sorry, where each player's four pawns race around the board trying to get to Home base before their opponent does.  Parcheesi is a bit more challenging than Sorry.  In Parcheesi, a player can move pawns separately on each throw, based on the numbers that turn up on the two dice, as opposed to Sorry which uses a draw pile, revealing one card at a time to move one pawn around the board.  There is a stronger component of strategy in Parcheesi than Sorry (which is pretty much 90% chance, making it a better game for very young players).  There are added bonus moves in Parcheesi, as well, adding to the fun.  Sometimes I remember to take my bonus moves after capturing my husband's pieces and sometimes I don't, which is infuriating.  This is our new favorite game, and by the way, the pieces are well constructed and sturdy, not cheap or chintzy as a previous reviewer noted.  Good game, takes about 30-40 minutes to play with two people.

",5.0 out of 5 stars
1774,B00134MJWE,RU2ZDGOZQ49Z5,"
The board looks like a big sticker
","

  Disappointing. When I bought the Royal addition, I Thought I was buying the same game I played for years with my children. The add and the box showed wooden pieces. My daughter tells me the game is cheeply made. The pawns are tiny and plastic. The dice, light weight. The board looks like a big sticker. Disappointing.

",1.0 out of 5 stars
1775,B00134MJWE,R3DERHHNRP1261,"
Disappointed in quality
","

  I bought this to replace the Selchow & Richter brand Parcheesi we've totally worn out after almost 30 yrs. Even though the pieces of this one were plastic vs wood I ordered it. We had a difficult time playing, the dice cups are much smaller than before and the dice get stuck in the bottom. Your finger can't dislodge them. We had to repeatedly tap them upside down on the table. Not sure if this set will last 30yrs like our first did.

",2.0 out of 5 stars
1776,B00134MJWE,RA9DUAD79R0LP,"
Very disappointed in this edition
","

  Very disappointed in this edition.....thought would be better quality but my old ""regular"" game had nice wooden pieces, this has plastic trash. Also one of the dice double stamped so it had 2 ""3's"" on it.....don't waste your money on  this royal edition.  Just get the regular board game!

",1.0 out of 5 stars
1777,B00134MJWE,R2H2FYY3QL2FRS,"
Parcheesi Royal edition fun fun!
","

  Winning moves games Parcheesi Royal edition. Box,board,game pawns, are Flawless I'm very impressed with the quality not to mention the Royal edition has all the fun and classic strategy you expectto play with Parcheesi.

",5.0 out of 5 stars
1778,B00134MJWE,R1L9RYAVWJCH6C,"
Excellent! Pawns are plastic but the right shape.
","

  It's just like when I was a kid with two tiny exceptions. 1) the pawns are plastic but they are the correct shape as in the photo. 2) there are tiny arrows on the board to show you where the pawns enter and which direction to go. That will reduce confusion and is an improvement. All else is exactly like I remember, even the dice getting stuck in the cups. I may just buy some dice without rounded off corners so they don't jam as others have mentioned. I also may fill in the pawns with some weights while I'm at it. But all in all I'm very happy.

",5.0 out of 5 stars
1779,B00134MJWE,R21RYQG0QI2H9J,"
Just like the old days
","

  What a great game. I had this game back in the 70's. It was great then and it looks exactly the same but maybe the box is a little more decorated. You can't find this game in stores now, well atleast l couldn't. My wife and I will have a great time with this game once again. I'm a little rusty but the instructions are inside the lid like the old days. I remember as a boy my brother and parents had a blast with this game. Thank you for bringing it back again.

",5.0 out of 5 stars
1780,B00134MJWE,RT9UCITJ4ZUPX,"
Always a Great Game
","

  Quarantined, what can I say? Everything is electronic. Time to bring back the classics.... this fit the bill. 90 minutes of true family fun. It always has been a great game of strategy and skill and its not electronic, no batteries need. The pieces are substantial but they are no longer the nice wooden ones but feel almost like they were. The board collapses into a square. It is a full size board despite some have written it was miniature, this was not. Still a great family game and from game night, friends have added this now to their collection.

",5.0 out of 5 stars
1781,B00134MJWE,R2VA2RTK4W66G2,"
Just like the old school board
","

  I bought this for my wife for Christmas. We were looking at the regular game in Target and she told me she wished they made a retro style like when she was a kid.Well I found this on Amazon and ohh by the way this board cost about half of what the new one does (I paid $14 and some change)Only difference my wife said from the old school one from when she was young is that the game pieces with this set are plastic & they were wood when she was a kid. No big deal though.

",5.0 out of 5 stars
1782,B00134MJWE,R1L4KAPW6CE5IW,"
One of the greatest boardgame
","

  This product is great. Very long lasting. This brings joy to my family and gives us the opportunity to enjoy the times with each other. It also brings the kids side out of all of us. The competition is real. It certainly brings happiness to family. The presentation was great. Very easy to open. Pieces are great size. Highly, highly, highly recommend this game for family fun nights or Whatever fun night or day or morning, or afternoon. Don't matter. Enjoy it.

",5.0 out of 5 stars
1783,B00134MJWE,R35BM1PUBUIWYA,"
Board won’t lay flat! Makes game unusable.
","

  So very disappointed...Board is defective! The board is the Only part of this game that I actually needed. Since the board won’t lay flat, Game is unusable. Phone number for manufacturing company (Winning Moves Games) is listed in box. Hoping they will correct this problem. If they do, I’ll post an update.

",1.0 out of 5 stars
1784,B00134MJWE,R2G40HBDA313H2,"
Nice Edition for the Money
","

  Received all playing equipment in good condition, nothing missing. However, the box lid was split in multiple corners. This made me a bit suspicious that it might be a used game repackaged to look new. But upon careful examination of everything, I'm satisfied it was brand new.  Considering the price was only about $15, the function and aesthetics are sufficient for a mass produced, budget priced board game. I recommend the set and think most people will be satisfied with it. Some reviewers have complained about the quality, but at this price point it's unrealistic to expect top notch construction. The quality is good enough.

",4.0 out of 5 stars
1785,B00134MJWE,R3SYTFD7HMA2QG,"
Great quality!
","

  This is a great quality game that will last for years and years to come.  This is a classic game that our family had never played before but we all caught on quickly.  My 6 & 8 year old boys really enjoyed it too!

",5.0 out of 5 stars
1786,B00134MJWE,R1RJ5R8YE04R4B,"
Super happy with the game
","

  Super happy with the game. If it's any different than the one I played as a kid, I sure don't notice it. We've had lots of fun with this already. I'm hoping to give my niece and nephew some happy memories playing parcheesi like I have that they can remember when they're older.

",5.0 out of 5 stars
1787,B00134MJWE,R3EB3LF24SI36S,"
Not good quality.
","

  The game is fine and intact. However for the price I feel it should have been constructed with more quality.  It is cheaply made. In your backpack there you don’t have a shirt your backpack is right there cause you didn’t put it in your bedroom it’s right there

",3.0 out of 5 stars
1788,B00134MJWE,R1DVZZM1M2DAER,"
Lousy quality
","

  i had this game for many years but after having lost pieces it was time to replace it.  I thought, based on the description it was a good replacement for my traditional device.  I was wrong!  The pieces are cheap plastic, not wood as in the description, the board is warped and doesn't sit flat, and the dice and shakers are small and cheaply made.  Lousy imitation of a classic game.

",1.0 out of 5 stars
1789,B00134MJWE,R11H7330WKPSI8,"
Great addition for 1970's fans of the game
","

  The board is fantastic and is very nostalgic of the 1970's MB game board, and also has added touches that enhance it's look. The only IMHO drawback to this addition is the cheap plastic and hollow pawns. I fixed this by going onto ebay and buying some original wooden pawns so I can have the full effect.

",4.0 out of 5 stars
1790,B00134MJWE,R3LHYA3WBGXBCS,"
Wonderful family game
","

  Absolutely fantastic! Quality is wonderful. My husband and kids are playing every night and it seems to get more exciting and fun.

",5.0 out of 5 stars
1791,B00134MJWE,R1Z4Z38MUDG5M7,"
Great Family Game
","

  This game is well made and almost identical in design to the older, 1960's production by Selchow & Righter.  Pieces (pawns) are plastic but nicely made.  Game board is sturdy...folds in half and laminated for protection.  Very pretty.  Game rules are printed inside the lid and are clearly written--easy to understand.  My only ""complaint"" is that the dice cups are a bit too narrow...the dice often get stuck under the rim when trying to roll.  Not a big deal...we just don't use the cups.  A fun game worth playing.  Great for the whole family.

",5.0 out of 5 stars
1792,B00134MJWE,R2YTRT02HHE4QT,"
headline goes here
","

  good enough. cheap hollow plastic pieces, not wood. other than that it's okay. would do business with seller again. WWG1WGA!

",3.0 out of 5 stars
1793,B00134MJWE,R222G0X0KRY2L6,"
Dissapointing
","

  I've been playing Parcheesi for 60+ years. While this set is basically the same as ones I've had over the years it has one major fault: The cups that hold the dice are to narrow and the dice get caught on the bottom and don't come out without a lot of banging. Very annoying. To save a fraction of a penny in production the made playing the game annoying. Most of the players end up not using the cups.

",2.0 out of 5 stars
1794,B00134MJWE,R2945QXXHCRHZJ,"
Brings back memories of playing board games with my sister
","

  I purchased this game because my old Parcheesi game was completely worn out - not surprising, it is over forty years old! This new set is durable, and very nicely made. The only thing I don't care for is the size and shape of the dice. They are beveled to ""roll"" and they tend to roll too far, and they are very small and not so easy for these old eyes to see. Easily solved by purchasing regular sized dice at the dollar store. Great value for the money, it's a lot of fun to play these old games again!

",5.0 out of 5 stars
1795,B00134MJWE,RO1ZG6O0NVM9G,"
Bueno
","

  Es igual a la foto y a la descripción muy bien material solo le di 3 start porque vino incompleto le faltaban piezas y tuve que comprar otro

",3.0 out of 5 stars
1796,B00134MJWE,R28MPN1WOK0C23,"
A fun game. Original vintage design. Beautiful.
","

  Excellent! This game is exactly like the one I used to have years ago. Beautiful design. The only difference is that the pieces are plastic instead of wood but who cares. What a retreat! It took me back on time. The board is perfect and it folds well for packing. Thank you!

",5.0 out of 5 stars
1797,B00134MJWE,RR3PC2DWC47FD,"
A classic board game!
","

  This game is exactly as described. My five year old grandson loved the game when we played while camping.  Once he learned the rules, he was so into it.  We played it morning, noon, and night!  Now we will have one at home to play! I don’t know why but I like Parcheesi better than Sorry.

",5.0 out of 5 stars
1798,B00134MJWE,R1ZJFJCYGXRHJT,"
Best Board Game Around
","

  Easily the best board game I have ever played. May not catch the popularity of a game such as Monopoly but this game is complex enough to be fun for years to come while remaining easy enough to teach to new players. Great for all ages and one that I recommend for any family. There is a reason this became the royal game of India. Check it out and I promise you will not be dissappointed.

",5.0 out of 5 stars
1799,B00134MJWE,RA1I1Q1E4S4JH,"
Brings back childhood memories
","

  Played this exact game as a child 50+ years ago. The layout, colors and game pieces are identical. Brings back great memories and my wife and I enjoy playing it each week.

",5.0 out of 5 stars
1800,B00134MJWE,R3N475RBYCHS67,"
Nice...Nice...Nice!!
","

  I am hooked on this game all over again. My ten years old and my 6 years old are in love as well. We are creating memories. Thanks!

",5.0 out of 5 stars
1801,B00134MJWE,R1A1MQZKKMDSC6,"
Fun game to play for all age groups
","

  This is a really fun game that you can enjoy with family or friends or both. My family loved it and I was even told now why I didn't take it to our long weekend getaway. The game is of good quality and seems durable.

",5.0 out of 5 stars
1802,B00134MJWE,R13DFMVF9SDRST,"
Not worth the money
","

  Awful product! The board literally came apart after playing it only 4-5 times. Very disappointed.

",1.0 out of 5 stars
1803,B00134MJWE,R2P2E1V2B4TNT6,"
I like how each home-base has a color assigned to it ...
","

  I like how each home-base has a color assigned to it and then shows the color where you are to start from as well.  I like the plastic coating on the board too.  What I don't really like is that the pieces are very light and they slip and fall over way too easy.  The dice don't fit well in the cups and keep getting stuck inside making it difficult to get them out with the end result the only way to play the game is to toss the dice from your hand.

",3.0 out of 5 stars
1804,B00134MJWE,R1USCUQF4PXN7P,"
The shakers are too small
","

  The dice continually get stuck in the shakers.  The pawns are nice. I wish the board were marked a little more distinctly for the entrance and home of the different colored pawns.

",3.0 out of 5 stars
1805,B00134MJWE,RY2HZI1VAWZ4R,"
A classic.
","

  Just tried this baby last night with the family and it was a nostalgic experience.. brought back a lot of memories from more than a decade ago. My mom, brother, sister and I used to go at it till like 4am (weekends only), we were responsible students lol. Anyways... This design is excellent and it looks exactly like the one that we used to have. We spent like 2 hours playing it last night and we played two games only..  I just love this game. This is the version of it to buy on Amazon, so if you're looking for a Parcheesi board game, this is it.

",5.0 out of 5 stars
1806,B00134MJWE,R2MIPZ7R2686LB,"
Play a game from the past!
","

  I wanted to get a ""new"" game to play with the grandkids.  We had so much fun and laughs with this - looking forward to playing again soon!  The game is very good quality, even prettier than I remember the old one from childhood.  There are some new twists to the rules which make it even more challenging and fun.

",5.0 out of 5 stars
1807,B00134MJWE,R3P788HHX3758I,"
Parcheesi
","

  My grandson who is going to be nine, is going to love this game; as he loves board games. I haven't played this game since my childhood, and I would love to play with him.  This is going to be great!

",5.0 out of 5 stars
1808,B00134MJWE,R2UQMFV6X5PE0F,"
Reminds me of my childhood
","

  I used to play this game with my parents growing up so I had to buy it for me and my family. This is the classic game like I remember it. It is really easy to learn and so much fun to play with 2-4 players. Have fun!

",5.0 out of 5 stars
1809,B00134MJWE,R1UJBAEY3E4AXX,"
Great game, always has been.
","

  Brought out for a mini vacation trip.  I was inky one who had played before. My son and granddaughter enjoyed it. Looking forward to next vacation, taking it with us to play in hotel room.

",5.0 out of 5 stars
1810,B00134MJWE,R2E7SX64UD68UF,"
Poor design
","

  Ordered 2 games for Christmas gifts. Was very disappointed in design. When you open the board (1) fold is COMPLETELY separated from the rest of the board which laying it on table it wants to fold under and flap around until you get it flat. They need to go back to a 2 fold game board like the original game was years ago. VERY POOR DESIGN  I returned both games.

",1.0 out of 5 stars
1811,B00134MJWE,RNVV7K8O45C4Q,"
The game that I knew
","

  Gift to a 7 years old.  I had forgot how complicated the rules can be but still a great game

",5.0 out of 5 stars
1812,B00134MJWE,R3D7YGHH6XIQMH,"
Great quality!
","

  I’m really glad I paid a little bit more for this classic. It’s a very well made sturdy board. It came really fast and is very well made.

",5.0 out of 5 stars
1813,B00134MJWE,R11Y9J7GIX9P26,"
Well Made Product
","

  Love this game. This is worth the price. The game pieces are plastic and for the price that should be expected. The game board is nice, well designed and good quality in my opinion.

",5.0 out of 5 stars
1814,B00134MJWE,R16NGNTF4OHPD3,"
What Great Fun!
","

  We are very pleased with the game and even as a couple of old farts it's a great way to spend time together.  It creates laughter and that's the best medicine. Thank you so much.

",5.0 out of 5 stars
1815,B00134MJWE,R3THKU5KOA3BAG,"
Came in torn
","

  The game pages inside were torn. I had to return it.

",1.0 out of 5 stars
1816,B00134MJWE,RSBONZB8R6JK0,"
Great for kids to learn adding numbers, fun for adults too!
","

  I played this game as a child and was very happy to find it on Amazon.  This is a great game for adults, but I specifically bought it for  my 5-year-old grandson.  He loves the game.  The rules are simple and he has quickly learned adding up numbers on the dice.  His math skills have really improved rapidly and even Grandpa likes the game and will play with us, but it is also fun for just 2 players.  LOVE THIS GAME!

",5.0 out of 5 stars
1817,B00134MJWE,R1VTKPM5EEXE8D,"
Fun game
","

  Fun game. Not as easy to find as it used to be. Fun to play especially if you play partners!

",5.0 out of 5 stars
1818,B00134MJWE,R2HGSECNOIFWSN,"
One the best board games!
","

  Bought this game because growing up my mom always played it with my dad but my brother and I never did! Being adults she now got us into it and we love it! It’s fun to play and can bright laughs when moves work in your favor! It can take quite a bit of plays to learn and get good but it’s worth it! I recommend play with someone who knows how to play to make it easier to understand. Game set was bright and colorful,Turned out great!

",5.0 out of 5 stars
1819,B00134MJWE,R26FGNFAF81NW2,"
Warped and wrinkled board
","

  Open the game and the board is warped and full of wrinkles. Box looked to be in good shape. Didn’t expect a board that was in such bad shape. This was purchased as brand new and and expensive game.

",1.0 out of 5 stars
1820,B00134MJWE,RZ2P9H3KYR86C,"
Missing pieces
","

  Board seems fine bit flimsy BUT we never got the green pieces and it seems no longer available for replacement so have to return.

",3.0 out of 5 stars
1821,B00134MJWE,R3S9VSV2G1W6UC,"
Good Classic Game
","

  Cannot even find this at my stores. My brick and mortar stores don't have this classic in stock. I played this game as a child with my cousins 50 years ago.

",5.0 out of 5 stars
1822,B086B89SB4,R3GXNOUIXJG8EE,"
Just a bunch of Hocus Pocus fun!
","

  🔮 “It’s just a bunch of HOCUS POCUS!” 🔮Our family ran amok, amok, amok, amok, trying to stop the Sanderson Sisters from creating their potion. The instructions are a little complicated, but once we got a hang of the game it was very fun & easy! Definitely a must have for a family with kids 7 & up especially if y’all love the movie. The objective is to work together to ruin the Sanderson Sisters’ potion 3 times so the sun comes up on the witches board. You take turns changing the potion in the cauldron until you can stun a witch. However their magic prevents you from sharing your hand so you have to ask each other questions instead.Questions like:“Do you have any _________ color cards?” - Asking only if the have a certain color.“Do you have any Oil of Boil?” -Asking only if they have a certain ingredient.So one person asks a question & everyone answers yes or no. Then the person that asked the question lays down one card from their hand & picks up a new ingredient card. You take turns doing that until you can stun one of the witches. Once you get a certain set it will stun a particular witch & the sun is closer to rising. If you run out of ingredient cards before the sun rises (playing 3 rounds) then the Sanderson Sisters have won. There is other things that adds/changes up the game a bit like spell cards, Binx mover, & trick tokens. I added pictures of the instructions because they are long & detailed. I also added a set of each witch stunned & other details. My girls are 8 & 13 years old. They both really enjoyed it. It’s not a long game, but would be fun to play multiple times in a row.

",5.0 out of 5 stars
