,asin_id,review_id,review_title,review_description,rating
1936,B00GDI4HX4,RSOTP4Y478689,"
Meets all check marks for a fun game with a small group
","

  We played this game last night with our niece and her hubby visiting from out of state. It was a blast! They had played before. It was our first time. Took a minute for me to pick up the strategy, but was super easy to learn.Games these days usually require a lot of players to have fun. This game, I feel, is best kept at 3-5 players. Six would work too, just might be a bit much in my opinion. The games goes so quickly that it’s easy to play a lot of them. One might go so far as to say addicting and can’t stop playing “just one more”. LOL it’s a different dynamic every time cuz obviously your cards change.Truth be told...when we sat down with them to play...I thought that it was going to be stupid but wanted to be a good sport. hahaIt’s super fun and I’m buying one now for myself! We were playing with our niece’s.

",5.0 out of 5 stars
1937,B00GDI4HX4,R1Y1SCRGM56KTH,"
What A Web We Weave When First We Practice To Deceive.
","

  Coup is a crowd-pleaser, there's no denying. This quick, little card game handles 2 to 6 players and can be played in fifteen minutes or less, making it a great addition to game nights. It is best played with five to six playes and it's fairly easy to pick up. It also comes with six handy reference cards to make learning the game even easier.The object of the game is to bluff your way to victory. In a far-flung future where the majority of the population is poor and oppressed, only a select few wield power and wealth. You will draw two cards which you will keep secret from your opponents and you will either use their actions or CLAIM you have other cards instead so you can use their actions. The catch? If someone else challenges you and you can't show you have the character to justify the action you just took, you lose influence. If you DO have the applicable character, the person challenging loses an influence. Losing an influence is defined as you turning over one of your cards face up, thus losing access to one action. If you lose all your influence, meaning both your cards are face up, you're exiled and you lose. Be the last man standing to win.The game consists of 15 character/action cards and a bag of money tokens, as well as the six reference cards cited earlier, making it simple to cart around. Coup was a big hit at my game night, with people liking it a lot or flat-out loving it. It's a great way to practice your poker face, because you'll need a good one to win.

",5.0 out of 5 stars
1938,B00GDI4HX4,R1PIJ4S2CW37GZ,"
Fun Game
","

  This game is extremely enjoyable. At first, I thought my friends wouldn't really like the game, but they surprisingly enjoyed playing. It's such an amazing and easy to learn game that my friends and I would be laughing every few minutes whenever someone made the move. Additionally, the bluffing aspect of the game made it even more challenging and enjoyable because it added a certain mystery feel to the game which made it even more fun. Overall, I really recommend that people buy this game because of how entertaining it is.

",5.0 out of 5 stars
1939,B00GDI4HX4,R10WSGZ9IKWXRE,"
Quick, simple, and always entertaining
","

  This game is like a more strategic version of the card game BS. It is about trying to be the last one standing and sometimes lying to ensure your victory. I love this game because it is simple and easy to teach. It takes 5 minutes to explain the rules to newcomers. The game itself is also quick, maybe 15 minutes per round. The game has enough strategy and luck involved to keep the game interesting. It is wonderful for groups of 4 or more.

",5.0 out of 5 stars
1940,B00GDI4HX4,R18BK3OXJSUSZI,"
Gift for Parents
","

  When my parents came to visit my boyfriend and me we played this game and they loved it. English is their second language but they love all sorts of games and this one was super easy for them to learn and play. I gave it to them for the holidays and they love it. It is super small and easy to travel with and pack. It also came beautiful with no scratches or issues at all. I will likely be getting another one.

",5.0 out of 5 stars
1941,B00GDI4HX4,RA26S1OVQTPFI,"
I wanted to like it
","

  I bought this a few months ago and after playing several times with my family, we've decided that it isn't very fun. Which means we probably won't play it enough to learn all of the nuances. If you're a poker player and want a new game to practice your bluffing skills on, you might like it. I wanted to like it, I really did. But there just isn't much to it. And even with four players, the outcomes of the games are pretty predictable.

",2.0 out of 5 stars
1942,B00GDI4HX4,R3GEX1F6ASG4WH,"
Enjoyable, Easy to Learn, and Quick
","

  I will say the box I got was dented so I wasn't happy about that. But as far as the actual game goes, I love it. It's a really fun bluffing game. It's really easy for people to pick up on it, but you may need to do a test round or two, but those go really fast. I really enjoy playing the game. It's quick too so when you die you aren't out for an annoyingly long time. Also, I've found the people who die like to look at other peoples' cards to see what everyone else has or had. Or they'll look through the center pile.

",5.0 out of 5 stars
1943,B00GDI4HX4,RKSH6D6IBG0MW,"
Once the roles are memorized, could be more fun...
","

  I purchased this game to try with my game group and family, and I was unsure what kind of results to expect.  Bluffing games are somewhat new to both of these groups, however I had heard great things about this game so wanted to try.  Unfortunately, it flopped on both fronts.  If you know you like bluffing games, as other reviews have stated then you will enjoy this game.  Both groups I tried it with found it a bit mundane, and the need to memorize the role cards to succeed made it challenging to play with people who are new to gaming or don't have time to play multiple rounds.  Overall, I think this game can work well for some people but make sure you consider how many times people will get to play it because I didn't think about the fact that it would be challenging to play with family members given the quality of being easy to learn.

",3.0 out of 5 stars
1944,B00GDI4HX4,R25OX2OFJWATGT,"
Quick to learn, and fun to play!
","

  This is a great travel game--- the box is quite small, and you can teach the game under 5 minutes. New players will have a mastery of the rules within their first couple rounds, which are quite quick. It has a high replay value despite the simple rules, because so much of what underpins the game is bluffing, 'reading' your opponents, and thinking about basic probabilities and risk. You should give it a go!

",5.0 out of 5 stars
1945,B00GDI4HX4,R3IO3XUGC19QXX,"
Lots of fun for a great price
","

  I played this game at a friend’s who actually has a hobby of collecting board games and such. Dude literally has an entire 10’ x 10’ shelf that is FILLED with board games. This game is one that he said was among his favorites. It was difficult to learn, and it is one of those games that involves role play, strategy, and of course—bluffing. It took me a few play throughs to get the hang of it and learn the roles and what they do, but once I learned it was super fun and I added the name of the game to a list so I could buy it myself, which I did and am now leaving this review so that others can know how fun this game is. For a little over $13, the entertainment value for this game is awesome.

",5.0 out of 5 stars
1946,B00GDI4HX4,R3NWD77CX3DG0Q,"
Looks good! Can hardly wait to play it
","

  Have not played the game yet but checked all components for issues reported by other buyers. The game appears to be of good quality stock with no marks or damage with all pieces included.  The instructions seem a little confusing to read but the sample game play scenario went a long way in understanding the game and the rules.  I expect to have a lot of fun with the family and this game!Recommend purchasing the sleeves to protect the game cards. If one gets damaged, It would be very easy to identify it, thereby giving an unfair advantage.https://www.amazon.com/dp/B004VEO8P4/ref=cm_cr_ryp_prd_ttl_sol_21

",4.0 out of 5 stars
1947,B00GDI4HX4,R9F3TC8LA9X6J,"
My favorite quick game for three or more players
","

  I knew I was going to love this game from the first time I saw it. First, I love the Resistance Universe and am a huge fan of The Resistance. I also really enjoy card games, fast and easy games, and games that involve guessing what others are going to do and when they are bluffing.The sci-fi premise, unique flavor, and simple but addictive gameplay keep you hungry for more, round after round. The cards feature gorgeous artwork, are well constructed, and look like they are going to last quite a while unless you treat them very roughly.As others have mentioned, it's important that people get into the spirit of the game. If they never pretend to have cards they don't and always play it straight people aren't going to have as much fun. And likewise, people who aren't good at keeping track of what other people are doing or are very shy may struggle here. On the flip-side, if you enjoy the people interaction and don't take things too seriously the game is a blast, and if you are a shy person and stretch a bit while playing it could actually help you become more comfortable acting like an extrovert etc.For the price this game is fantastic. I have no complaints but one wish. I sincerely hope there is an expansion at some point with more roles, because I think that could make the game even more fun, and I just can't get enough of the Resistance Universe.

",5.0 out of 5 stars
1948,B00GDI4HX4,R222UME2XH43DA,"
A great source of fun!
","

  This game awesome!  I played with five other people (some of whom do not enjoy games) and everyone was entertained.  The directions are straight forward and easy to learn, all players understood what was going on before we had gotten to everyone's first turn.After each game ended, the players (ranging from teen to adult) were excited to start up another game (which is a rarity in my home).  We played for three hours before we knew it.  Some games last as little as five minutes, while other games lasted more than fifteen.Some people relied on bluffing to win, while other players won games without a single bluff.  There is a great deal of laughter when the revelation of a bluff comes to light.  Eliminated players usually enjoyed following along with the games and making their own predictions.  Eliminated players from games like Bang are usually done for the rest of the evening, as games can go on for hours, but this game is so short and simple a new round will be started before you know it (which doesn't ruin anyone's night).Coup is most certainly a must for anyone with even the slightest enjoyment for games, you and your fellow players will wonder why would didn't pick up this game sooner.

",5.0 out of 5 stars
1949,B00GDI4HX4,R2AGDGM9TN6W4K,"
Great game, great art, fair production value
","

  Delightful game play with intrigue, bluffing, loose alliances and inevitable betrayal, all in 10 minutes or less per round.  This game was a quick favorite at parties with friends and family.  The rules are easily understood, and there are quick reference cards for those among us with short term (card game) memory issues.There are a couple of drawbacks, mostly to the production quality of the game. First, the instructions are littered with typos. Mind you, it does not detract from the meaning but there should have been better editing. Second, the card edges started to fray within two sessions (about 10-15 rounds per session). This is disappointing for me, since the art on the cards is stunning and I was hoping they would last longer.Even with the above issues, I still highly recommend buying this card game (and perhaps laminating the cards so they last longer). The art is excellent, the play is enthralling, and the time spent with friends/family is priceless.

",4.0 out of 5 stars
1950,B00GDI4HX4,R1JLEKKVZ5YATX,"
I have 4 copies and the expansion
","

  I love this game anyone can play your family or friends or coworkers.  of course if you dont get extra large game card sleeves you have to rebuy but its such a deal for the hours of game play we put into this card game.  still have the first set all worn and a second with hard plastic covers and another set that was ghetto laminated with tape, and the expansion only used that one once so Its still new.

",5.0 out of 5 stars
1951,B00GDI4HX4,R358NPV0UFJCXA,"
Great game for parties, easy to learn
","

  Learn how good your friends and family are at lying to your face! This game is great at any event because it is really easy to set up and explain to new players. For experienced players, its still fun because rounds are super quick, and each game is a new experience. I love teaching it to new people, bringing it out at board game nights, slow office days, or family nights. I've played it with kids as young as 10, who get it OK but I would not recommend it for any age younger than that.

",5.0 out of 5 stars
1952,B00GDI4HX4,R1LU5VZ6URVEZK,"
Deception, hilarity, and pure fun -- Guaranteed!
","

  15 total cards across just 5 roles. Each player starts with two cards face down, much like Texas Holdem. Each turn you claim to be one of the 5 roles and take the associated action. Are you bluffing or trying to sell a double bluff? It doesn't end there. Many of the actions have counter-actions that can, in turn, be bluffed or double bluffed. Lie, deceive, fabricate, misrepresent, prevaricate, <insert synonym(s) here>. Then do it again and again. If you get caught lying, you lose one of your cards. If you incorrectly accuse someone of lying, you lose one of your cards. You can also lose a card via a coup or assassination. Once both cards are gone, you're out of the game. The last player standing is the winner.Coup is fast-paced, easily accessible, surprisingly replayable, full of player interaction and droll banter. It's a social, bluffing masterpiece!Pros:+ Very few games lead to more shouts of ""just one more!""+ Hones and rewards your ability to read your friends+ Proper observation requires lots of eye contact+ Hilarious banter guaranteed making it a perfect party game+ A rare social bluffing game that works with less than 5 players+ Easy to learn and accessible for all ages+ Great bang for your buckCons:- Won't be much fun if you're opposed to ever bluffing- Randomness is obviously a big part of the game- The endgame is often quite predictable

",5.0 out of 5 stars
1953,B00GDI4HX4,R3OHOG7METFS56,"
My new favorite board game.
","

  I love this game. After seeing it at a gaming program at my library I immediately ordered the game for myself and downloaded the iOS app version for my iPhone. This bluffing game is fast to play and a lot of fun right out of the box.The instructions are comprehensive and clear although it's easier to make sense of the game by playing a few practice rounds. Everything you need for game play is in the box and there are options to buy expansions as well to make the game work for even more players.I am very happy with the versatility of this game and with how deceptively simple it is. Coup is one of those games that takes minutes to learn and a lifetime to master.

",5.0 out of 5 stars
1954,B00GDI4HX4,R27DAJ5D3DQPU9,"
Must-Buy Table-Top Game!
","

  Game is very fun to play, although I suggest watching videos of other people playing first just so you can get a feel for how the game goes before you buy the game. I watched Achievement Hunter play this game on YouTube which was what originally made me want to purchase this game in the first place. I think you could learn this game without watching someone else play although for me, having that knowledge already makes it a lot easier and fun to introduce to people who haven't played it before. Once everybody knows how to play you'll want to pull this game out again and again.

",5.0 out of 5 stars
1955,B00GDI4HX4,R1GY7J9BZB7J2Y,"
Great Travel Game
","

  I (27M) was going on a trip with eight friends from NYC to Costa Rica so i decided to get this game after playing it with a group of friends. At first I took out the game and tried to explain it to a couple people who all ignored me so i decided to corner one person and start playing solo with her. Eventually one by one the others in the group came over and started playing. By the end of the trip we would go out to the bars and arrive home to all circle around the table at 3AM to continue playing coup until the sun would rise. It is an amazingly captivating and versatile game that becomes addictingly fun. The only downside is that when you get really good everyone tries to kill you as fast as possible every game...but that doesn't mean you can't kill them first ;)

",5.0 out of 5 stars
1956,B00GDI4HX4,R13RAFGOQDWYAW,"
quick, but fun
","

  This is a fun game with a unique lying mechanic. My wife and I never lie in real life, so neither of us are good at it. When we play this game, I try to lie, and she never lies. She beats me every time.I usually beat her at every other game because I'm better at strategy, but she beats me at this because she's better at telling the truth than I am at lying.It's not fast paced, but it's a very quick game.

",5.0 out of 5 stars
1957,B00GDI4HX4,R130K9AG05ORNK,"
Great game
","

  This is a great hidden identity game. It is a bit complex in strategy but is certainly an enjoyable challenge once you get the hang of the rules and the people you play with. I would say that this is a game where you learn through failing a couple games first and catch on so be prepared for that. The packaging is quite nice and is small enough to viably carry around. It is not much bigger than a set for UNO. Despite having nothing to lock it, the box stays shut too. Great game for those who find strategy games a good challenge.

",5.0 out of 5 stars
1958,B00GDI4HX4,RFY72XXRMF57C,"
Cutthroat fun
","

  This is a fun game for 2 to 6 players. The players each get 2 cards, representing a character (ambassador, duke, captain, contessa, assassin etc). These cards are face down and each of them represents a life. When you lose a life you flip a card. When you lose your second life, you are out of the round.The great thing is that lying is possible (and encouraged :) ) and you can claim that your face down card is whatever you want. If you are not called on it, the action goes forward. If you are called on it and you were lying you are punished by losing a life. If however you did have the card you claimed when challenged, the challenger loses a life.The gamemoves quickly so those who get knocked out are not idle for long. It's short and sweet and you can beat the game by being honest if you want to and never lying to anyone. The game is totally worth the money.

",5.0 out of 5 stars
1959,B00IFWSO94,R2WFCRT8G4XX9E,"
I would expect it to be better quality.
","

  The tiles were not uniform and letters all over the place.  The board is defective.  I wrote a complaint to Hasbro and they claimed this product is no longer in production and wondered if I purchased from a third party.  With paying a premium price, I would expect it to be better quality.

",1.0 out of 5 stars
1960,B00IFWSO94,R2LZ2QWWTP01DV,"
Bring back the Scrabble Deluxe Edition Game (Amazon Exclusive)
","

  Absolutely hate this scrabble deluxe edition game.This scrabble is cheaply built, split away during games. Plus you have to lug around a big  box. Tell me Hasbro, this newer deluxe is far worst than the previous and how come you cant store the items inside the other Scrabble deluxe.  This Scrabble Deluxe is failure. Go back to the previous version.  I had purchased the Scrabble Deluxe Edition Game (Amazon Exclusive) in December , Amazon please bring back  Scrabble Deluxe Edition Game (Amazon Exclusive) which was better. You could store all everything inside the bottom of the game. And clean up was quick and easy.

",1.0 out of 5 stars
1961,B00IFWSO94,R1DHRHL2SKTPHY,"
I would recommend purchasing another version with a lazy-Susan type of revolving ...
","

  The playing surface is made of two pieces of molded plastic that connect with two pull-out plastic hinges.  When you turn the board so your opposing player can see the letters, the board comes apart all the time and you have to fix it.  The design defeats the purpose of buying this version of the game.  I would recommend purchasing another version with a lazy-Susan type of revolving mechanism.  The game itself is a classic, but this particular version of it is annoying to deal with.

",2.0 out of 5 stars
1962,B00IFWSO94,RXHYI3KKW5WL7,"
Extremely cheap “deluxe” edition
","

  This was by no means a deluxe edition.  It is very cheaply made with an awkward method of connecting the two halves of the board.  The two halves were not even.  It‘s not a turntable like previous deluxe scrabble editions - the two halves of the board have wheels, instead.  Not a dealbreaker, but not smooth rotation.  The pieces were highly irregular as well, all different shapes and sizes, some patterns not printed in the center, and one piece was just straight-up broken.  Even the manual was poorly formatted and confusing.  I would feel slightly ripped off at paying $20 for this cheap plastic garbage, much less $40!  From what i can tell, all the Scrabble editions made by “Winning Solutions”, “Winning Moves” and “WS Games” are all very cheaply made and overpriced.  Returning it and ordering one of the earlier deluxe editions that were made 20-30 years ago.

",2.0 out of 5 stars
1963,B00IFWSO94,R7KMBQTOZSFSF,"
TERRIBLE - no quality
","

  This is VERY poor quality - so bad that players can't really enjoy the game.  By no definition is this ""Deluxe"".  This is nothing like the classic products made and sold by Hasbro (or whatever company had it some years ago).  The price is completely unjustifiable.  The materials are all very cheap, and feel, sound and play that way.  Again, players just can't really enjoy the game, because of the distractions attributable to poor quality (such as the board always coming apart).Older versions are available and better, even if used.  You might find them on Amazon, or you can find them on other large auction sites.  If you require a new version, do your research and try to get a look at an opened product before you buy, even in a retail store.  There are older wooden versions, and other better-made plastic and cardboard versions.  If you want the true deluxe, you can find the 'Scrabble Deluxe Classic [or Wooden] Edition' here on Amazon and elsewhere.  It's much more expensive, but the quality is there.  If you want to spend about the same as this product costs, you'd do better to find a slightly used older version, including with wooden turntables and wooden trays and pieces, on an auction site (or maybe on Amazon).

",1.0 out of 5 stars
1964,B00IFWSO94,R1OHS2RG8JXIO1,"
the board itself is not a good quality nor are the tiles
","

  Not sure what I was expecting for the price, but I would not refer to this as ""deluxe"".  I already had a deluxe board and tiles, and was looking for a more transportable set. While the ridges on the board hold the tiles, the board itself is not a good quality nor are the tiles. there doesn't appear to be much quality control in printing and cutting the tiles.  The letters were not always the same color tone nor were the letters centered in the tile.  I gave it to a friend, as she has children that are learning to play the game.  It is not a set that will last a long time if used frequently.

",2.0 out of 5 stars
1965,B00IFWSO94,R3K01EWMYAS237,"
Just fine
","

  I bought this after having only the classic Scrabble for a few years. I love Scrabble and wanted a nicer board to play when family comes over. They have a very nice board that sits on a lazy Susan and looks very nice.  I was hesitant about this particular model after hearing about it's quality, but the product I received is fine. The letters are all okay and none are broken like other reviews. The letters are also pretty center.  However, they are not as high quality as what another nicer more luxury set would offer.The board itself has a colorful design rather than the more elegant design of past deluxe sets.Overall it's not as nice as deluxe sets in the past. It's okay for the price point, but one day I would like to upgrade once again to a $100+ board when I can justify it.

",4.0 out of 5 stars
1966,B00IFWSO94,R2DCPES0JX7UW5,"
Good but not great. Still worth buying.
","

   Pros: Not being on a lazy susan (turning table) but instead having angled wheels makes the game board lower to the table which I like. The raised borders work well and the letter pieces stay in place. The way the board hooks together in the center is easy.Cons: pressing the middle of the board makes it cave in a little. The fact it doesn’t snap together but lay in place is neither a good or bad design.  The cardboard box is the carrying case. Not a lasting design and kinda cheap. The wooden pieces aren’t all printed center and that bothers some people. I personally don’t care.Overall: I think it’s good for the price but not great. It’s built well enough for just home use but travel is iffy with a cardboard case. I’m satisfied with this purchase.

",5.0 out of 5 stars
1967,B00IFWSO94,R3GF1C2HDNZI1P,"
Love it!
","

  We love this game and the quality of the board is very good. Awesome purchase.

",5.0 out of 5 stars
1968,B00IFWSO94,R26OARXYL9WRWE,"
Disappointing way it is put together. I have an ...
","

  Disappointing way it is put together.  I have an older version of the ""Scrabble Deluxe Edition which is one molded piece of plastic that you just open up.  This one, when you open it, the board is in two pieces that often comes apart or sticks up in one place.  This has been ""dumbed down"" in assembly excepting for the price.  I would not get another one.

",3.0 out of 5 stars
1969,B00IFWSO94,R1TWYPAWIYXEIO,"
The ""carrying case"" is a handle attached to the game's cardboard box.
","

  The game itself is fine.  However, I bought it because the product listing said it came with a carrying case and my plan was to store the game in the carrying case aboard my sailboat for rainy day or evening fun in the cabin.  Once I received the game, I realized they just attached a handle to the top of the game box then called it a carrying case.  Had I known the case was just a cardboard box (which is not a good way to store things aboard a boat, for obvious reasons), I would not have bought this.

",3.0 out of 5 stars
1970,B00IFWSO94,R3AFFHGSCDDBK2,"
the craftsmanship is incredibly poor. It's clear Hasbro really reduced quality in order ...
","

  This edition is in no way deluxe, the craftsmanship is incredibly poor. It's clear Hasbro really reduced quality in order to increase profits, the older versions of the game have much better tiles, a board that is more sturdy with an actual hinge and handle, and nice amenities like little drawers to hold your tiles and racks. Even the printing on the board is low-quality, with many smudges in the ink. Hasbro should be ashamed and embarrassed to sell something this low quality.

",1.0 out of 5 stars
1971,B00IFWSO94,R2J90XOM89CCIJ,"
Flat Surface is Key!
","

  I personally never played Scrabble but have heard and seen it plenty of times. Played it with the family one day and less than a week later we have it ourselves and enjoy it everytime.Product is great and the box acts as a case to carry it where you need to. Wooden pieces feels light and sorta cheap but we are not that picky about it. Set up is truly quick and smooth. Simply pull the small hinges out from one side of the board and connect the other. It would be nice to have some type of lock with it so you wouldn’t have to keep it on a flat surface. We played on carpet and it still spun fine, just remember that my carpet/floor may be more leveled than your own. It did separate a few times from one hinge. Once you finish spinning the board just reconnect and continue. If we were on a flat surface then this wouldn’t be an issue. Board grids fit each piece slightly loose but I expect it to be like this.Overall, it’s worth the buy. Would recommend this to anyone. Price could be another factor but I feel this will last a very long time if taken cared of. Why the 4 stars? Cause if Hasbro could add locking hinges so it prevents or lessen the chances of separating during the game then it would be a well deserved 5 stars.

",4.0 out of 5 stars
1972,B00IFWSO94,R1S9337N7VY73F,"
Hasbro please just sell us a round rotating board like tournaments
","

  Bought this on sale, would not have been happy at full price, but I’m fine with it on sale.As others have noted, the tiles are printed unevenly (how difficult could that be?), and the board sometimes comes apart during play if people aren’t gentle turning it - especially on my grooved wooden table. It’s hollow plastic so also rattley on such surfaces.What annoys me the most, however, is that Hasbro refuses to sell a *circular* game board like they use in tournaments, which is ideal. With a rotating square board (or worse, rectangular like this one, for reasons I don’t understand), people tend to move their tiles too close during play and they have to move them again for rotation.I would pay good money for one of those tournament boards, although I do understand they are impractical to store for most consumers.

",3.0 out of 5 stars
1973,B00IFWSO94,R2DXQQ0FAZJDMK,"
Deluxe-o Oh No! Not entirely what you pay for.
","

  The letter tiles are made of wood; however, the tile holders are light, bendable plastic. These cheap-o tile holders are not depicted on the cover of the box which I later deemed deceptive.  Your letters can easily be knocked off the plastic rack due to the lack of weight.  There goes your game plan. For the money, I think the tile holders should be made out of wood as they used to be and as you might expect.  I would keep the game if wooden tile holder replacements were provided and I were allowed to simply throw the nasty plastic ones away without having to go to the PO to return them during this pandemic.

",3.0 out of 5 stars
1974,B00IFWSO94,R3T1R13DGIWB9J,"
Overprice and misleading presentation
","

  What a disapointment on this product. I am returning it. There is nothing of Deluxe about this product: Tiles are non uniform in size and printing is so off from the centre that seems to be made for a prototype!!!  The joint betwen the two sections is too lack of engineering design that is just a shame.There were some good references / reviews for this products; so, I took the chance, but I think those were from the designers or the very same vendors. I realistic price for this item in a school rifle would be $8. That may be a rip off though.

",1.0 out of 5 stars
1975,B00IFWSO94,RYB6GTVSKZ8E7,"
This is a toy version of scrabble!
","

  I wish I could give this game less than one star. I bought this game as a travel game and was surprised when I got it that the case was as bulky as it was. So, I made a fabric bag to hold all of the components.  I didn’t examine the game when I first got it but I was so disappointed in EVERY component when I sat down tonight to play for the first time. The tiles are cheap and the printing is in no way uniform. The clips to hold the two halves of the board together are completely ineffective and the tile racks are not level. This is a giant waste of money!

",1.0 out of 5 stars
1976,B00IFWSO94,R405ER8HAD7AJ,"
The construction of the game was far under par to what I expected.
","

  For the price that I paid for this Scrabble game I expected far better. I guess in today’s standards it’s to be expected but I remember the one my mother had which the board was a sturdy cardboard the tile holders were wooden and the tiles were a finished tile. This one has a decent board kind of flimsy the tile holders are very thin plastic and the wooden tiles are just cut pieces of wood not finished at all. I would not buy this again as a gift myself.

",3.0 out of 5 stars
1977,B00IFWSO94,R17DN08J6ACSM3,"
good features for a good price
","

  I had a REALLY nice Scrabble set I bought years ago, board made of wood and on a turntable. I say had because I lost it when our home flooded from tropical storm Harvey. I wanted another one that could be rotated, but unwilling to pay well over $100 for one. So this one is the next best thing. And it has ridges that keep the letters in place too. Nice set for the money.

",5.0 out of 5 stars
1978,B00IFWSO94,R1UZN2MF97ACB0,"
Overall, great version for the price
","

  I got this as a gift for my mother-in-law. I like the price point, the grid lines for the tiles and the rotating board. My only real issue was that there was a lack of uniformity in the title size. 1 or 2 of them were shorter than the others. Not a huge deal except that it bothered my OCD and, if there are only a couple, it tips your hand to the other players because they can figure out what tile it could be if they've played with you before.

",4.0 out of 5 stars
1979,B00IFWSO94,R14AB4JCHZ7D4I,"
Major Disappointment
","

  I wish that, in my haste to get a turn table Scrabble board, I had taken the time to read these reviews. Doing so would have spared me considerable disappointment when I opened the Deluxe Scrabble and found just about the cheapest piece of manufacturing I have ever seen--especially at the price point. The tiles are featherweight, for starters, and drop off the table unnoticed (I can so attest). The red plastic trays are appalling. The font used on the design of the board looks like it's designed for the preteens, at best. And, finally, while it's true that the board does turn, it involves both hands to send on to the partner without clattering. I will give the board one star, but only because of past, now questioned, loyalty to the game itself. Awful.

",1.0 out of 5 stars
1980,B00IFWSO94,R3IFSAN565M0NO,"
Eh.  Ok, but not great!
","

  Divorced a few years ago and she took the Scrabble game.  Yeah, I know....but at least I got the dog!It was a solidly-made, turntable board.  I've searched for a suitable replacement, and found this.  Priced as a deluxe game, I expected it to be very similar.Not even close.  This is cheap plastic and the board is two pieces that click together.She can have the dog, I want that game back!

",3.0 out of 5 stars
1981,B00IFWSO94,R2N404DRF6048Q,"
Fortunately was able to return for full refund
","

  I had to return this. It was SOOOO cheaply made. The board wouldn't even fit together as much as we tried. Fortunately was able to return for full refund. Very very plasticy.

",1.0 out of 5 stars
1982,B00IFWSO94,R1A450JWBPM3PJ,"
Previous edition much better! Buy older edition on Amazon
","

  Board comes in 2 pieces that do not securely fit together. Does not come with hard case for travel like the previous edition. I'm returning this edition and puchasing the previous edition which is still sold on Amazon.

",2.0 out of 5 stars
1983,B00IFWSO94,R2J47IPRG63V6R,"
Smehh
","

  The quality of this is just exactly what I was not looking for, the tiles fit nicely but the feel of the board is just so cheap. If you want to use this board frequently it's just not worth it because the board does not snap together and stay as one piece for very long. I dont wan't to spend over $100, but this feels like a durable cheap board. I'm looking for something more permanent, I sent it back.

",2.0 out of 5 stars
1984,B00IFWSO94,R1C3U7W8BVXOKN,"
Not bad but far from good
","

  Somewhat disappointed in the quality. Considering it is the ‘deluxe’ edition, it leaves a bit to be desired. Overall build quality is low.. the plastic is flimsy and the wooden tiles are of greatly varied quality. My mother has a version with a proper swivel base and better quality material from the 80s. Not bad, but far from good.

",3.0 out of 5 stars
1985,B00IFWSO94,R381Q60OPTO5EQ,"
Dissatisfied
","

  I was disappointed in this product. It swivels and that’s what I was looking for, however, the board has to be put together. It comes in two halves that you put together but they do NOT lock in.  As a result when your playing the game and turning it, it comes apart. This is extremely annoying.  Outside of that I’d say it’s ok.

",2.0 out of 5 stars
1986,B00IFWSO94,R16CYDR9YBTPLV,"
Cheaply made, board comes in halves, wouldn’t recommend.
","

  Board sucks...comes in two halves and it rests on a little hook-like clip but doesn’t even secure. Rolls nicely but if you’re not careful it comes unhooked. Not sure if I’m doing something wrong but it’s not ideal and the letters aren’t even wood...they’re plastic with printed letters (not engraved like the old days) with cheap little plastic letter holders. Not worth the money if you ask me.

",2.0 out of 5 stars
1987,B00IFWSO94,R3F60M4C3BX6E4,"
Good gift
","

  Good game for kids and adults

",5.0 out of 5 stars
1988,B00IFWSO94,R1SQA7Z8F86CQP,"
Complete garbage
","

  This game is a piece of junk.  No part of it is deluxe.  The plastic is cheap and thin.  The print on the letters isn’t even centered.  The “carrying case” is the the cardboard box it came in that has a handle.  I can’t believe they are selling this garbage for $50.  It should be $10.  Still wouldn’t t buy it at that price.

",1.0 out of 5 stars
1989,B00IFWSO94,R2TRZVL7PJVXMW,"
Poor design, does not stay together.
","

  Poor design. The board does NOT stay together. It was advertised as the ""newer model"". Its terrible.  But the Deluxe one with the drawers.  This one is going back!

",3.0 out of 5 stars
1990,B00IFWSO94,R370A5RZ6GWMYC,"
Nice set, simple, lightweight, colorful
","

  Love the ease of assembly yet the board tends to separate on one end if not careful. Also the letter holders are a light plastic prefer a little heavier or wooden. The case is cardboard with handle but sturdy. Prefer a tin case instead for fear of it wearing out sooner. Otherwise it’s a nice set.

",5.0 out of 5 stars
1991,B00IFWSO94,R2FLR1PWMXT3T5,"
Great Scrabble board
","

  This is a great product! The turntable glides nicely to turn to each player. The game board itself has indentions for the tiles so they don’t move around like the traditional board. The only complaint I have is that we had to order 3 times to get a box that wasn’t smashed (shipping box was in perfect condition).

",5.0 out of 5 stars
1992,B00IFWSO94,R2K7VJKXKS3SYA,"
I was very disappointed with this product when it arrived
","

  I was very disappointed with this product when it arrived.  I was expecting something of much higher quality and substantial for the price. The tile trays a small and of poor quality plastic, the board itself is in two pieces with poorly designed plastic clips to hole the two sides together.  I was expecting a regular turn table attached to a single board.  The package was in pretty poor shape as well and looked like it might have been returned before, it looked battered and if it might have been sitting around in a shop or warehouse for a very long time.  I will be returning this product and searching for something more substantial for the price.  This is my first review of a product and I was very disappointed

",1.0 out of 5 stars
1993,B00IFWSO94,R18ABD1K7QFA04,"
Excellent layout!
","

  Like very much the ""Deluxe"" version; big, clear board, nice ridges to ""lock in"" pieces.  All in all, good value for the board quality and design.

",5.0 out of 5 stars
